post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance
452,JFLL11,0.5000,0.7100,0.7433,2.2300,0.8000,4.8000,0.8283,9.9400,-1.3848,-0.6836,-0.6846,70.5000,2.2300,2025,0.4635,107.8700,6.8231,161867247.8200,16.6215,7.3183,1.5753,0.5251,3.3080,0.5513,6.8649,0.5721,Imóveis Residenciais,imoveis-residenciais,71.1,75442.95,161867247.82,0.6591,0.6591267266153703,JFLL11,2,22.479967110299,2824,,,
528,JGPX11,0.5500,0.9700,1.0133,3.0400,1.0800,6.4800,1.1958,14.3500,8.9204,-1.9275,9.9769,56.9000,3.0400,2025,0.5893,93.3300,-2.7511,199848377.9400,8.4662,-2.1780,1.7771,0.5924,4.8197,0.8033,11.6692,0.9724,Indefinido,indefinido,63,207875.33,199848377.94,0.675,0.6750241080038573,JGPX11,0,29.358649183661,6502,,,
3613,JMBI11,1.0000,1.2800,1.2467,3.7400,0.7480,3.7400,0.7480,3.7400,5.4204,-11.0504,6.7698,77.9900,3.7400,2025,,,,,,,,,,,,,Outros,outros,85.9,1460345.57,0,0,,JMBI11,,56.319317098402,0,,,
149,JPPA11,1.0600,1.3900,1.5600,4.6800,1.4567,8.7400,1.3742,16.4900,3.8991,4.1922,5.3433,76.2100,4.6800,2025,1.1176,94.8500,-3.5293,85747321.5800,9.7812,-2.4512,3.6422,1.2141,6.7976,1.1329,12.9731,1.0811,Papéis,papeis,85,95432,85747321.58,0.8962,0.8961518186610438,JPPA11,14,15.680822762566,6996,,,
419,JRDM11,7.8276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,5.0000,2023,0.4502,88.8400,-1.1571,224143181.1600,7.2314,-0.7121,1.7232,0.5744,4.4029,0.7338,8.1959,0.6830,Shoppings,shoppings,85.9,610682,118155565.38,1.3462,0.9669067987393066,JRDM11,14,9.336848512829,8102,,,
51,JSAF11,0.0910,1.3000,1.3133,3.9400,1.2083,7.2500,1.1417,13.7000,9.7331,-8.1033,11.1597,6.9900,3.9400,2025,1.1071,8.2200,-91.2497,637252034.1000,-90.4486,-91.1529,3.3169,1.1056,6.3413,1.0569,12.4944,1.0412,Fundo de Fundos,fundo-de-fundos,7.85,1812743.71,637252034.1,0.955,0.9549878345498782,JSAF11,14,25.653543093286,19101,,,
3581,JSCR11,0.0950,1.2800,1.2967,3.8900,1.2133,7.2800,1.1700,8.1900,6.7723,-89.7593,8.1390,7.4100,3.8900,2025,,,,,,,,,,,,,Papéis,papeis,8.55,618924.14,204126421.28,0.9273,,JSCR11,14,116.32383766686,3348,,,
252,JSRE11,0.4800,0.8500,0.8733,2.6200,0.8483,5.0900,0.8008,9.6100,6.4192,3.2862,7.3238,56.2000,2.6200,2025,0.4713,101.8500,-9.8433,2115067324.1800,-5.4516,-9.4184,1.4148,0.4716,2.7290,0.4548,5.3368,0.4447,Misto,misto,59.2,1037614.48,2115067324.18,0.5812,0.5812469317623957,JSRE11,6,20.386005408466,90016,,,
1854,JURO11,1.0000,1.0400,0.8000,2.4000,0.8833,5.3000,0.9975,11.9700,6.6889,-1.9546,7.7984,96.1800,2.4000,2025,,,,,,,,,,,,,Indefinido,indefinido,97.53,4107603.29,0,0,,JURO11,,13.873210723873,0,,,
95,KCRE11,0.1000,1.1800,1.2333,3.7000,1.0783,6.4700,1.0983,13.1800,8.7404,3.0150,10.0235,8.4600,3.7000,2025,1.1996,9.1700,-90.6352,330209604.8200,-90.4170,-90.5229,3.0403,1.0134,5.6217,0.9369,11.7495,0.9791,Indefinido,indefinido,8.85,396125.43,330209604.82,0.9716,0.965103598691385,KCRE11,14,16.598959685869,14740,,,
1816,KDIF11,1.5000,1.2300,1.0467,3.1400,0.9700,5.8200,0.9075,10.8900,1.6919,-0.4442,2.9428,122.0100,3.1400,2025,,,,,,,,,,,,,Indefinido,indefinido,128.45,2820541.43,0,0,,KDIF11,,16.837185580861,0,,,
3267,KDOL11,0.5300,0.5400,0.4733,1.4200,0.6367,1.9100,0.6367,1.9100,1.0272,-6.7640,1.5728,98.3500,1.4200,2025,0.4260,105.6300,0.0000,70872993.3400,0.0000,0.0000,1.2825,0.6413,1.2825,0.6413,1.2825,0.6413,Misto,misto,95.17,352663.71,70872993.34,0.901,0.9009751017703305,KDOL11,,27.280742704512,2090,,,
324,KEVE11,28.4358,3.6300,3.3567,10.0700,4.5317,27.1900,2.8933,34.7200,-7.9491,5.3781,-4.6077,782.8100,6.6600,2025,4.1904,613.9700,-34.1382,90684462.5800,-34.0204,-31.3784,21.5687,7.1896,40.5458,6.7576,56.7656,4.7305,Fundo de Desenvolvimento,fundo-de-desenvolvimento,880,35120.71,81149538.33,1.6017,1.4332947863902143,KEVE11,14,152.6306202998,459,,,
3583,KFEN11,10.0000,0.9200,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,11.2892,12.3131,12.3131,1090.0000,2.0000,2025,,,,,,,,,,,,,Indefinido,indefinido,1100,1571.43,166633267.25,1.1793,,KFEN11,14,31.544473256189,129,,,
243,KFOF11,0.7500,1.0600,1.0900,3.2700,1.0483,6.2900,0.9775,11.7300,6.2837,1.6883,7.4103,71.0400,3.2700,2025,0.9162,81.8600,-9.9153,574247039.8000,-4.0240,-9.0899,2.7835,0.9278,5.3583,0.8930,10.3050,0.8587,Fundo de Fundos,fundo-de-fundos,75,1172274.48,574247039.8,0.9162,0.916198387490838,KFOF11,14,18.556374447442,27208,,,
192,KINP11,2.8952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,19.9500,2023,0.0000,0.0000,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Fundo de Desenvolvimento,fundo-de-desenvolvimento,9.82,38394.2,118155565.38,0.1539,,KINP11,14,12.738619063346,8102,,,
163,KISU11,0.0700,1.0000,1.0200,3.0600,0.9833,5.9000,0.9700,11.6400,8.2171,5.0478,9.2992,6.9800,3.0600,2025,0.9296,7.5300,-13.6468,332810824.1900,-10.8315,-12.8440,2.7205,0.9068,5.2645,0.8774,10.3185,0.8599,Fundo de Fundos,fundo-de-fundos,7.13,362263,332810824.19,0.9469,0.946879150066401,KISU11,14,17.216351669123,112741,,,
94,KIVO11,0.9000,1.5000,1.5800,4.7400,1.4150,8.4900,1.3667,16.4000,5.7168,-6.0493,7.3026,60.1000,4.7400,2025,,,,,,,,,,,,,Papéis,papeis,68.7,364239.9,195084399.33,0.7827,,KIVO11,14,26.894833006704,6545,,,
542,KNCA11,1.2000,1.3200,1.2500,3.7500,1.1417,6.8500,1.1125,13.3500,8.4386,2.9931,9.8700,90.9800,3.7500,2025,1.0983,101.9800,-0.2024,2202668025.5700,12.2683,0.8937,2.9605,0.9868,6.0155,1.0026,12.2928,1.0244,Indefinido,indefinido,96.5,2576163.19,2202668025.57,0.9463,0.9462639733281035,KNCA11,0,18.788487771362,70946,,,
191,KNCR11,1.0700,1.0600,1.0433,3.1300,1.0100,6.0600,1.0125,12.1500,1.4417,4.7550,2.5170,101.3200,3.1300,2025,1.0529,101.6200,0.8635,7780231677.1900,15.3704,1.9256,2.9730,0.9910,5.8490,0.9748,11.6269,0.9689,Papéis,papeis,104.5,9736987.05,7780231677.19,1.0274,1.0283408777799645,KNCR11,14,11.312781370635,388896,,,
2791,KNHF11,0.9000,1.0700,1.1233,3.3700,1.0933,6.5600,1.0408,12.4900,11.4471,7.2713,12.6395,84.4100,3.3700,2025,,,,,,,,,,,,,Indefinido,indefinido,89.04,5274249.52,1892794999.84,0.925,,KNHF11,3,18.576524060963,42797,,,
400,KNHY11,1.1000,1.1200,1.1800,3.5400,1.1050,6.6300,1.1225,13.4700,6.4051,3.8887,7.5969,98.1800,3.5400,2025,1.2198,98.3800,0.6445,2771317006.5500,15.0729,1.8721,3.4030,1.1343,6.4268,1.0711,13.1184,1.0932,Papéis,papeis,101.35,2919716.14,2771317006.55,1.0302,1.0301890628176458,KNHY11,14,12.278923663591,25864,,,
292,KNIP11,0.9000,1.0400,1.1067,3.3200,1.0033,6.0200,1.0042,12.0500,3.3102,3.0826,4.3847,86.4500,3.3200,2025,1.0459,90.8300,-3.2282,7273233011.8200,6.7433,-2.2161,3.1402,1.0467,5.4952,0.9159,11.3140,0.9428,Papéis,papeis,90.93,6330750.05,7273233011.82,1.0011,1.001100957833315,KNIP11,14,10.919369925608,73592,,,
3016,KNOX11,2.5519,2.4700,0.0000,0.0000,0.4117,2.4700,0.6250,7.5000,-3.5334,5.2213,-1.1506,103.2000,7.5000,2024,,,,,,,,,,,,,Indefinido,indefinido,101.25,435183.14,0,0,,KNOX11,,17.660425722573,0,,,
96,KNPR11,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Indefinido,indefinido,0,,48212886.25,0,,KNPR11,14,,593,,,
240,KNRE11,0.0701,12.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-44.0000,-36.9888,-36.9888,0.5600,12.5200,2023,9.2237,0.7600,0.0000,14036869.1400,0.4641,9.2237,55.2796,18.4265,55.4103,9.2350,63.0308,5.2526,Fundo de Desenvolvimento,fundo-de-desenvolvimento,0.18,3856.43,14767555.67,0.225,0.23684210526315788,KNRE11,14,92.93172125246,6169,,,
203,KNRI11,1.0000,0.7600,0.7633,2.2900,0.7617,4.5700,0.7142,8.5700,2.3640,5.7258,3.1419,132.0700,2.2900,2025,0.6205,161.1700,0.8321,4545721683.8400,9.9250,1.4577,1.8621,0.6207,3.7183,0.6197,7.4606,0.6217,Misto,misto,135.3,8447959.62,4545721683.84,0.8395,0.8394862567475337,KNRI11,20,14.826079622574,294028,,,
263,KNSC11,0.0900,1.0600,1.1200,3.3600,1.0517,6.3100,1.0492,12.5900,6.3830,6.0169,7.5106,8.5000,3.3600,2025,1.1521,8.6800,-90.1509,1756025170.4100,-88.9880,-90.0374,3.1069,1.0356,6.0310,1.0052,11.8387,0.9866,Papéis,papeis,8.66,4667577.52,1756025170.41,0.9977,0.9976958525345623,KNSC11,14,16.144879442767,197407,,,
2730,KNUQ11,1.2200,1.2000,1.1933,3.5800,1.1183,6.7100,1.1033,13.2400,4.7580,5.5190,6.0151,101.2800,3.5800,2025,,,,,,,,,,,,,Indefinido,indefinido,104.65,2907018.71,1550371743.71,1.039,,KNUQ11,14,13.90948586196,36662,,,
2853,KOPA11,13.2000,1.4300,1.4767,4.4300,1.3933,8.3600,1.3425,16.1100,2.6067,17.6800,4.0739,923.4600,4.4300,2025,1.3199,1022.0400,0.0000,362493441.6900,0.0000,0.0000,3.5986,1.1995,7.1998,1.2000,10.7348,1.3419,Indefinido,indefinido,910,337707.1,362493441.69,0.8904,0.89037611052405,KOPA11,,32.301153048072,3572,,,
3251,KORE11,1.2500,1.6400,1.6467,4.9400,1.5550,9.3300,1.4242,17.0900,5.3069,1.3028,7.0339,76.0000,4.9400,2025,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,84,1971730.76,1020142514.04,0.7925,,KORE11,4,27.174278082456,22443,,,
3377,KRES11,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Misto,misto,0,,228884911.37,0,,KRES11,1,,131,,,
3269,LAFI11,9.2800,7.9200,7.9200,7.9200,7.9200,7.9200,7.9200,7.9200,0.0000,,0.0000,117.2300,7.9200,2025,8.4502,109.8200,0.0000,62352199.3400,0.0000,0.0000,8.4502,8.4502,8.4502,8.4502,8.4502,8.4502,Misto,misto,112.25,7328.14,63021256.41,1.0113,1.0221271171007102,LAFI11,,12.06915033345,156,,,
302,LASC11,0.8300,0.7800,0.5300,1.5900,0.5317,3.1900,0.5158,6.1900,-3.7090,-0.7227,-2.9580,106.9600,1.5900,2025,0.5835,142.2400,32.9843,418222455.9900,34.3317,33.7603,1.4703,0.4901,2.9306,0.4884,7.5863,0.6322,Shoppings,shoppings,99.99,1386116.81,418222455.99,0.703,0.7029668166479189,LASC11,2,20.84610201035,395,,,
61,LAVF11,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2022,,,,,,,,,,,,,Indefinido,indefinido,0,,118155565.38,0,,LAVF11,14,,8102,,,
143,LFTT11,2.0946,21.7100,10.5667,31.7000,3257255.5817,19543533.4900,1628634.1058,19543609.2700,25.3247,31.2840,52.5327,9.6500,31.7000,2025,13.6991,15.2900,-61.8132,49913321.2200,-84.6998,-56.5819,23.3438,7.7813,57.9669,9.6612,126.2090,10.5174,Papéis,papeis,9.09,28338.24,49913321.22,0.5945,0.5945062132112492,LFTT11,65,93.455393663778,610,,,
199,LGCP11,0.8000,1.1300,1.0567,3.1700,0.9600,5.7600,0.8983,10.7800,-7.2165,-7.0521,-6.1680,71.1000,10.7800,2024,0.7896,101.3200,-1.4301,457171677.9200,7.4817,-0.6518,2.3370,0.7790,4.4596,0.7433,8.6159,0.7180,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,82.95,163106.04,457171677.92,0.6514,0.8186932491117254,LGCP11,5,9.471270541385,19183,,,
98,LIFE11,0.1200,1.4200,1.5167,4.5500,1.4967,8.9800,1.5033,18.0400,1.1933,-0.0935,2.6303,8.4800,4.5500,2025,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,8.84,732990.33,372247627.96,0.9002,,LIFE11,14,25.040656346489,14746,,,
67,LLAO11,7.3102,11.3200,4.4767,13.4300,2.2383,13.4300,1.9186,13.4300,-2.1070,8.9745,8.9745,64.5800,11.3200,2025,,,,,,,,,,,,,Misto,misto,64.58,7019.57,18990629.31,1.228,,LLAO11,14,131.65188401025,77,,,
130,LOFT11B,47.8954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,142.9600,2021,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,29.9,,4670163.89,12.563,,LOFT11B,3,,8,,,
97,LPLP11,0.5737,0.1500,0.5367,1.6100,1.4467,8.6800,1.5350,18.4200,0.0000,7.6061,0.1500,386.6800,7.4500,2025,,,,,,,,,,,,,Indefinido,indefinido,386.68,500,146954781.11,1.3117,,LPLP11,14,54.369500657363,11,,,
482,LSAG11,1.0700,1.5700,1.6200,4.8600,1.5033,9.0200,1.4475,17.3700,3.9755,-5.9214,5.6080,68.0000,4.8600,2025,1.1226,97.9900,0.0000,98900270.9400,0.0000,0.0000,1.1226,1.1226,1.1226,1.1226,1.1226,1.1226,Indefinido,indefinido,75.79,66275,98900270.94,0.7734,0.773446270027554,LSAG11,0,19.551191342939,2852,,,
3211,LSOI11,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Misto,misto,85,,11130045.03,9.1991,,LSOI11,2,,9,,,
443,LSPA11,20.8500,86.8400,29.0300,87.0900,26.0167,156.1000,25.2608,303.1300,0.0000,153.7277,86.8400,24.0100,299.4500,2024,,,,,,,,,,,,,Papéis,papeis,24.01,453.61,8473824.04,1.1461,,LSPA11,14,78.648993150969,727,,,
2844,LTMT11,8.3791,8.8000,0.0000,0.0000,8.8000,8.8000,8.8000,8.8000,0.0000,,0.0000,95.1900,8.8000,2024,,,,,,,,,,,,,Imóveis Residenciais,imoveis-residenciais,95.68,7850.38,11900200.42,1.0047,,LTMT11,1,33.408296642284,228,,,
239,LUGG11,0.5900,0.8800,0.8633,2.5900,0.8467,5.0800,0.7692,9.2300,-3.2022,-10.0843,-2.3504,67.4100,9.2300,2024,0.5102,117.6000,-7.9668,132968746.7500,-0.3383,-7.4973,1.5315,0.5105,3.0381,0.5064,5.5762,0.4647,Fundo de Desenvolvimento,fundo-de-desenvolvimento,72.82,23956,132968746.75,0.5527,0.6192176870748299,LUGG11,5,10.066671453741,7962,,,
375,LVBI11,0.8300,0.8600,0.8933,2.6800,0.8650,5.1900,0.8500,10.2000,8.9372,5.2297,9.8741,96.6600,2.6800,2025,0.6651,124.7900,8.0433,2011513987.6800,14.3472,8.7619,2.0030,0.6677,4.0588,0.6765,8.5486,0.7124,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,105.05,2261221.38,2011513987.68,0.8418,0.8418142479365334,LVBI11,10,20.313479183871,131796,,,
193,MALL11,0.8500,0.9000,0.8800,2.6400,0.8433,5.0600,0.8192,9.8300,2.9703,3.2744,3.8970,94.6400,2.6400,2025,0.6786,122.3100,2.0015,1710169861.0900,19.4697,2.6937,1.9589,0.6530,3.9213,0.6536,8.0514,0.6710,Shoppings,shoppings,100.27,3680681.86,1710169861.09,0.8198,0.8198021420979478,MALL11,12,14.442586453967,130380,,,
99,MANA11,0.1000,1.2300,1.3300,3.9900,1.3000,7.8000,1.2483,14.9800,5.4475,5.8662,6.7445,8.1300,3.9900,2025,,,,,,,,,,,,,Indefinido,indefinido,8.48,943510.33,340867430.68,0.9339,,MANA11,14,16.205011753991,19647,,,
246,MATV11,0.6000,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4101,-1.0827,-0.6904,82.5000,3.1100,2023,0.6587,91.0900,-1.8850,38799465.3000,-0.1778,-1.2387,2.4153,0.8051,5.0039,0.8340,10.9192,1.0919,Indefinido,indefinido,86.63,13027.43,118155565.38,1.3576,0.9510374355033483,MATV11,1,0.366183356078,8102,,,
408,MAXR11,0.3100,0.5300,0.5367,1.6100,4.4700,26.8200,2.7508,33.0100,1.5010,-2.3804,2.0390,58.8300,1.6100,2025,0.3123,104.3300,-15.2340,117437433.3400,-8.6856,-14.9693,6.8497,2.2832,9.6726,1.6121,13.0945,1.0912,Varejo,varejo,65.26,1074867.38,117530055.72,0.625,0.6255151921786639,MAXR11,7,18.02867699053,4663,,,
281,MBRF11,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,0.8803,1136.0082,-0.1720,115491134.7200,10.0303,0.7067,2.6522,0.8841,5.2889,0.8815,,,Lajes Corporativas,lajes-corporativas,0,,0,0,,MBRF11,,,0,,,
141,MCCI11,0.9000,1.0900,1.1233,3.3700,1.0767,6.4600,1.0217,12.2600,12.0912,14.8513,13.3130,82.6000,3.3700,2025,0.9866,91.2200,-1.3838,1547120703.6300,4.2130,-0.4108,2.7633,0.9211,5.3703,0.8951,10.4612,0.8718,Papéis,papeis,83.76,2211531.48,1547120703.63,0.9182,0.9182196886647666,MCCI11,14,22.730618429405,102427,,,
3255,MCEM11,2.7700,2.5200,0.0000,0.0000,2.5200,2.5200,2.5200,2.5200,0.0000,,0.0000,109.9900,2.5200,2024,,,,,,,,,,,,,Shoppings,shoppings,110.09,744.29,94931657.71,1.6756,,MCEM11,14,16.395966365905,15,,,
402,MCHF11,2.5886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,1.5100,2024,0.6744,10.3800,9.1483,335751641.1500,12.9309,9.8843,2.1561,0.7187,4.7817,0.7969,10.9435,0.9120,Papéis,papeis,9.1,1778820.09,118155565.38,0.1426,0.8766859344894026,MCHF11,1,7.841490177705,8102,,,
313,MCHY11,0.1000,1.3900,1.2700,3.8100,1.1983,7.1900,1.1575,13.8900,-12.2249,-21.9389,-11.0049,7.1800,13.8900,2024,1.0526,9.5000,-90.5331,1060212799.6400,-89.3538,-90.4335,3.1348,1.0449,6.4345,1.0724,12.3439,1.0287,Papéis,papeis,8.58,4789731.61,1060212799.64,0.7158,0.9031578947368422,MCHY11,1,26.953151441322,93666,,,
4121,MCRE11,0.1100,1.2800,1.3567,4.0700,1.3350,8.0100,1.2500,15.0000,11.2987,30.0809,12.7233,8.5700,4.0700,2025,,,,,,,,,,,,,Papéis,papeis,8.49,2954724.29,1123393801.9,0.8431,,MCRE11,1,23.132301497881,83628,,,
439,MFAI11,34.1800,48.8400,16.2800,48.8400,8.1400,48.8400,4.4825,53.7900,2.6551,89.7503,52.7919,69.9800,56.2400,2024,0.0000,0.0000,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Fundo de Fundos,fundo-de-fundos,69.98,11326.82,27463042.22,0.9916,,MFAI11,14,28.60480687789,2301,,,
309,MFII11,1.1100,1.3300,1.3533,4.0600,1.3133,7.8800,1.2975,15.5700,5.7846,-3.3167,7.1915,83.3900,4.0600,2025,1.0871,103.0300,-2.5537,537023772.6700,8.9060,-1.4944,3.3314,1.1105,6.6272,1.1045,13.2465,1.1039,Fundo de Desenvolvimento,fundo-de-desenvolvimento,84.3,850018.1,537023772.67,0.8153,0.8182082888479083,MFII11,2,21.253906045907,33298,,,
388,MGCR11,0.3329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,8.0000,2023,1.0225,9.7800,-89.0824,131240792.9700,-88.5465,-88.9708,1.2549,0.4183,1.5796,0.2633,6.1690,0.5141,Papéis,papeis,9.4,259145.59,118155565.38,0.1473,0.9611451942740288,MGCR11,14,14.563328514779,8102,,,
323,MGFF11,4.2605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,0.7071,73.5400,2.5662,665588549.5700,-0.0942,3.2915,2.1234,0.7078,4.3009,0.7168,8.7018,0.7251,Fundo de Fundos,fundo-de-fundos,69.99,2558695.75,118155565.38,1.0969,0.9517269513190099,MGFF11,14,8.068261594772,8102,,,
126,MGHT11,0.1300,0.4200,0.0000,0.0000,0.0000,0.0000,0.3958,4.7500,-14.4244,-26.9285,-14.0650,30.8500,7.0600,2024,0.2559,50.8100,-40.6287,66752133.2200,-43.6916,-40.4767,1.5373,0.5124,3.3225,0.5537,7.1589,0.5966,Hotéis,hoteis,12.95,22802.81,35157532.94,0.4839,0.25487108836843136,MGHT11,1,56.425887048844,4948,,,
180,MGLG11,0.3500,0.8600,0.8600,2.5800,0.7600,4.5600,0.9742,11.6900,-3.5952,-2.7662,-2.7662,40.4900,0.8600,2023,0.5686,61.5542,57.5370,116224996.0200,-18.6225,58.4328,2.2829,0.7610,5.0253,0.8375,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,40.99,55314.19,116088485.68,0.549,0.6659171916782283,MGLG11,2,27.794577979683,3712,,,
102,MGRI11,1.4200,2.4400,2.2800,6.8400,2.3467,14.0800,1.1733,14.0800,0.0000,6.9955,2.4400,58.1800,6.8400,2025,,,,,,,,,,,,,Indefinido,indefinido,58.18,,18437115.27,0.8154,,MGRI11,1,7.035462490528,1,,,
405,MINT11,14.6723,15.2000,7.6000,15.2000,7.6000,15.2000,7.6000,15.2000,-5.8537,14.9526,8.4566,96.5000,19.7700,2024,,,,,,,,,,,,,Educacional,educacional,96.5,2171.2,50527673.91,0.9931,,MINT11,3,24.670157910227,94,,,
78,MMPD11,0.5079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Indefinido,indefinido,0,,58762043.31,0,,MMPD11,14,,102,,,
232,MORC11,3.0792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,1.0300,2024,0.3377,97.7300,0.1127,186458139.8500,5.6311,0.4507,2.1931,0.7310,5.3238,0.8873,12.0589,1.0049,Papéis,papeis,89.87,1741368.33,118155565.38,1.4084,0.91957433746035,MORC11,14,3.251079155659,8102,,,
250,MORE11,6.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,0.8058,86.8700,4.8775,201465359.1200,2.9115,5.7226,2.3824,0.7941,4.5336,0.7556,8.9999,0.7500,Fundo de Fundos,fundo-de-fundos,76.21,1327577.67,118155565.38,1.1943,0.8772879014619546,MORE11,14,2.673784466879,8102,,,
179,MXRF11,0.0900,1.0000,1.0333,3.1000,1.0250,6.1500,1.0292,12.3500,-0.3322,3.2468,0.6645,9.0000,3.1000,2025,0.9793,9.1900,-9.0999,4019083257.9400,-2.8507,-8.2097,3.1735,1.0578,6.0049,1.0008,12.1567,1.0131,Papéis,papeis,9.14,11001609.81,4019083257.94,0.9946,0.9945593035908598,MXRF11,3,12.643825578649,1273334,,,
128,NAVT11,0.7000,1.0800,1.1467,3.4400,1.1717,7.0300,1.2408,14.8900,6.4644,10.2598,7.6142,64.5600,3.4400,2025,0.8937,78.3300,-12.5586,47961131.6200,-10.7669,-11.7772,2.8534,0.9511,6.2185,1.0364,13.4657,1.1221,Papéis,papeis,66.16,63696.52,47961131.62,0.8446,0.8446316864547427,NAVT11,14,33.21827574989,2858,,,
79,NCHB11,0.1050,1.3300,1.3400,4.0200,1.2733,7.6400,1.2425,14.9100,10.9859,9.9335,12.4620,7.8800,4.0200,2025,1.0154,9.7500,-89.1183,148979591.7700,-88.5990,-89.0078,2.9725,0.9908,5.9907,0.9984,12.4144,1.0345,Papéis,papeis,7.97,73432.38,148979591.77,0.8174,0.8174358974358974,NCHB11,14,17.184051323372,11451,,,
493,NCRA11,0.1000,1.4100,1.5533,4.6600,1.3750,8.2500,1.2483,14.9800,-1.6598,3.7136,-0.2732,7.1100,3.2500,2025,0.9452,10.5800,0.0000,47177032.4800,0.0000,0.0000,3.1743,1.0581,6.0144,1.0024,11.8227,0.9852,Indefinido,indefinido,7.7,41412.86,47177032.48,0.7278,0.727788279773157,NCRA11,0,19.895123192222,8669,,,
1840,NCRI11,0.1000,1.2600,1.2800,3.8400,1.2417,7.4500,1.2100,14.5200,2.9870,6.8538,4.2846,7.9300,3.8400,2025,,,,,,,,,,,,,Papéis,papeis,8.25,1281.9,39008671.21,0.835,,NCRI11,1,37.274707128077,997,,,
3876,NELO11,29.6330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,1.0862,1322.0900,0.0000,580001470.1000,0.0000,0.0000,1.0862,1.0862,1.0862,1.0862,1.0862,1.0862,Logística,logistica,0,,580001470.1,0,,NELO11,57,,2,,,
316,NEWL11,0.9500,1.0600,1.0167,3.0500,0.9667,5.8000,0.9158,10.9900,-3.0562,-10.3577,-2.0286,89.4500,3.0500,2025,0.7293,130.2700,8.4770,367020633.6100,24.6994,9.2680,2.1840,0.7280,4.3568,0.7261,8.0439,0.6703,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,95,1793926.95,367020633.61,0.7293,0.7292546250095954,NEWL11,3,17.492377122974,8884,,,
229,NEWU11,0.0700,0.1000,0.3300,0.3300,0.6000,0.6000,0.0958,1.1500,-4.1163,-8.1827,-4.0204,72.9100,0.3300,2025,0.0903,77.5400,11.3920,57536768.7500,19.4813,11.4926,0.3432,0.3432,0.6356,0.6356,1.3900,0.1158,Lajes Corporativas,lajes-corporativas,76,98595.14,57536768.75,0.9801,0.980139282950735,NEWU11,3,58.108853861273,1165,,,
